title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Kopi Kelenteng,3.79,['Kafe'],Cibadak,,"Jl. Kelenteng No. 26, Cibadak, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kopi-kelenteng-cibadak,,"Senin - Jumat (07:00 - 23:00), Sabtu (07:00 - 24:00), Minggu (07:00 - 23:00)",True,True,True,False,False,False,False,"— RasaRasanya oke banget, nasi udang telor asin paling enak menurut akuu, sama kungpao nya oke si cmn terlalu manis. Roti srikaya enakkk cmn kemanisan dikit. Claypot nya enakkk bgt cmn kalo kebanyakan eneg dan lebih pool kalo ditambah chili oil.— SuasanaKalo kesini enak pagi-pagii sambil sarapan, tempatnya enak sih cmn kalo siang agak panas karena cmn ada kipas agin— HargaUntuk harga terbilang murah karena dia fresh from the open, terus worth to buy! Bertiga cmn abis 180k😍— Pelayanan dan KebersihanUntuk pelayanannya oke, kebersihan tempatnya oke banget dan nyaman🥰","Cafe kecil daerah cibadak (daerah kelenteng aku sebutnya) ini eye-catching banget dengan warna biru muda diantara pemandangan kelenteng yang biasanya merah merah. Jendela dan pintu kaca besar, langsung menghadap ke kelenteng yang ada di seberangnya. Lebih cocok ngopi disini tuh jam pagi ke sore sih, biar view kelenteng dan pantulan cahaya yang masuk ke dalem ruangan tuh enak dilihat. Bikin betah ngopi nya Menu yang ditawarkan beragam dengan harga yang cukup affordable. Makanannya juga gak hanya cemilan, ada juga makanan beratnya. Pelayanan ramah, untuk kecepatan penyajiannya standar. Menu nya sudah upgrade ya.. tidak sama dengan yang ada di aplikasi. Disana aku pesan Ais Kopi Malaka (22k) dan Bakmi Kelenteng Polos (31k). Kopinya sejenis es kopi susu gula aren. Rasanya manis (kemanisan buat saya) tapi tetap berasa kopinya, enak dan harganya murah. Untuk bakmi, mie nya wangi, rasanya enak kenyal dan topping ayamnya lumayan berasa untuk jenis bakmi polos. Kuah kaldunya juga gurih dan melengkapi rasa bakminya. Pokonya aku hepi nongkrong disana sore sore kena golden hour light yang bikin foto foto jadi bagus dan estetik hehe.Makanan minumannya enak jadi bikin mood ngopi makin hepii.. yeay!","kesini sore sore karena abis acara keluargabegitu masuk cahaya sunset menyinari interior kafe ini dengan begitu hangataku memesan ais chrysantemum lime dan roti pindekaasais chrysantemum lime adalah teh chrysantemum di tambah dengan lime, membuat minuman ini berasa segar asem gitulalu ada roti pindekaas, roti pindekaas ini adalah roti panggang dibalut oleh selai kacang, renyahnya roti panggang dan selai pindekas ini sangat berasa sekali dan cukup enak"
One Eighty Coffee and Music,4.14,['Kafe'],Dago Bawah,,"Jl. Ganeca No. 3, Dago Bawah, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/one-eighty-coffee-and-music-dago-bawah,,"Senin - Kamis (08:00 - 22:00), Jumat - Sabtu (08:00 - 23:00), Minggu (08:00 - 22:00)",True,True,True,False,True,True,True,"Makan siang disini ramee bgtt tp tetep enak untuk experiencenya. Suasananya nyaman! Interiornya didominasi sama kayu dan lampu kuning juga cahaya matahari alami yang masuk ke cafe, bener-bener instagramable!🤭Aku pesen ini:🍽️Yakimesi Chicken Curry💰65k⭐️4/5—ENAK! Ayamnya crispy tapi tetep juicy, currynya juga enak pas laah. Porsinya pas kalo emang lagi laper banget, kalo misalkan ga begitu laper bakal begah!☕️Ice Matcha Latte💰28k⭐️4/5—Nyam nyam! Gak tau harus deskripsi kayak apa, enak enakk","Lagi-lagi ke sini karena tinggal ngesot dari kampus.Kali ini pesan Croissant Con Carne dan Cappuccino. Croissantnya enak ga usah diragukan lagi, tapi buatku dicampur sama cheese sauce, egg, dan mozzarella itu jadi too much. Untung ada bolognaise-nya yang lumayan bikin balance. Disajikannya dengan kentang goreng, wah kenyang banget sih jadinya.Cappuccinonya seperti biasa, enaaaaak banget 🥹","Dulu banget pernah datang ke sini sama yang saya paling ingat sih cafe yang ada kolam buat mendinginkan kaki. Kafe-nya dekat banget sama ITB tepatnya masjid Salman. Kafe dari pagi udah buka, karena saya lagi nungguin temen yang turun kereta jadi nongkrongnya di sini.Kalau pagi dan pengen menikmati sinar matahari pilihnya tempat yang ada di teras ya jadi walaupun panas tetap ada angin sepoi-sepoi dan terlindungi berkat pohon di sekitar.Saya pilih orange marmalade coffee yang kopinya nggak terlalu kenceng, tapi ada cita rasa asam dari jeruknya jadi segar.Karena baru sarapan jadi saya pesan yang nggak terlalu kenyang ada croissant pakai taburan gula dan cocolan coklat. kriuknya si croissant masih bertahan gitu meski udah dipotong-potong, ,jadi menurut saya ini salah satu croissant yang enak sih dan beneran kerasa butternya."
Saka Bistro & Bar,4.15,['Kafe'],Setiabudhi,,"Jl. Karangsari No. 2, Setiabudhi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/saka-bistro-dan-bar-setiabudhi,,Senin - Minggu (11:00 - 22:00),True,True,True,False,True,True,True,"Udah lama banget pengen mampir ke resto ini tapi baru hari ini kesampaian 😂Lokasi resto mayan strategis dengan parkir yg luas dan konsep resto indoor semi outdoor,Kebetulan diindoor lagi sepi jadi kita pilih di sini.Dekor restonya cakep banget dan tematik bunga gitu cakep buat makan2 cantik dan foto2.Makanannya juga gak kalah menarik dari japanese, asian, western, indo dan minumannya juga enak2Aku pesen :🌸jyu jyu steak (139k ++)Ini tipikal steak yang dipotong2 in dan ditaruh diatas batu2 gitu, served with teppanyaki, nasi dan saus wijen + kayak saus gurih. 🥢nasinya bukan nasi jepang tapi tipikal nasi pulen biasa. Porsi keseluruhan lumayan banyak, bisa buat 1-2org. Dagingnya juga banyak dan servingnya bagus banget. Teppanyakinya aku suka sekali karena segar dan crunchy. Jangan lupa celup ke saus karena menambah cita rasa. 🌸 iga bakar sambal ijoSeporsi ini gede banget piringnya dan sambal ijonya kubilang ga terlalu pedas, sayangnya terlalu banyak minyak sampe jadi jatuhnya agak neg🌸 candy crushPOKOKNYA wajib pesen ini karena selain cakep difoto, ini enak banget jadi kek campuran cherry juice, strawberry, lime dengan sedikit soda. Ada hint sedikit rasa mint. Refreshing!Makan segini abis sekitaran 300k lumayan puas sih dgn rasanya","Tempat nya cozy , asli nyaman banget disini bikin betah .Makanan nya juga enak enak .Ada minuman lucu nya juga 3D latte .Untuk harga menurutku ini masih terjangkau .Dilihat tempat nya mewah dan makanan nya ⭐️⭐️⭐️⭐️⭐️Cocok sih untuk buat acara apapun dsni .Suasana nya sangat nyaman .","Kesini utk dinner dan pesan tenderloin steak yang rasanya enak dan tempatnya nyaman. cocok buat acara keluarga sih.utk harga, menurut aku ini affordable karena minuman aja masih ada yg belasan ribu, harganya oke bgt dengan ambience yang fancy, rasa makanan yang enak, tempat yang nyaman banget. additional point, toiletnya bagus dan disini ada mushola yang nyaman jugaa"
Kopi Selasar,3.86,['Kafe'],Dago Atas,,"Jl. Bukit Pakar Timur No. 100, Dago Atas, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/kopi-selasar-dago-atas,,Senin - Minggu (10:00 - 17:00),True,True,True,False,False,True,True,"Ceritanya lagi ngilangin penatt di selasar sunaryoo , tbtb haus ya shayy kesana kemari dan salfok lah sama kopi selasar inii . Niatnyaa mau beli makanan juga tapi lagi pada kosong jadi yaudeh beli minuman nya doangg , beli choco drink dengan harga 32k bereskpetasi tinggi karna dengan harga dan pajak nya . Tapi pass nyoba minuman yang aku pesen ini aga kurang worth dengan harganya tapi terbayarkan dengan pemandangan sore hari di depan kopi selasarr ini","Pertama kali kesini tertarik krn lihat foto dan review org yg bagus bagus. Ternyata pas sampai.... hehe agak memgecewakan sih, tempatnya ngga sebagus difoto krn emg lebih ke art space aja. Utk makanannya juga ngga seenak itu, aku coba spaghetty pesto crispy chicken (30k), kerrrring bgt dan ayamnya maaf nih.. tipis bgt mirip keripik tempe huhu. Minumannya kupesan red velvet chocolate (28k), manis bgt kyk condensed milk diberi perasa red velvet huhuKayaknya ini cukup pertama dan terakhir sih kesini, krn tempatnya juga cukup diatas dan tdk worth it","Pertama cobain main ke art space @selasarsunaryo ternyata ada cafenya. Selain tempatnya nyaman, soalnya sepi, semilir angin, sama adem soalnya cafenya d bawah pohon gede gitu. Makan dan minuman disini juga enak. Koko cobain Chicken Mozarella Cheese ini, d sajiin komplit sama french fries dan salad. Ayamnya empuk, tepung panirnya juga gak keras dan gurihnya pas. Combine sama mozarellanya yg melted, tau sendiri kan enaknya mozarella cheese kaya gimana. Menu pilihan kopinya juga enak2, koko suka nih! So, yg seneng ngafe yg nyaman, cozy, enak buat nugas, ngobrol2 sambil ngadem yuk mampir ke kopi selasar. ----------------------------------------------------------------------------------------📸 : Chicken Mozarella📍: Kopi Selasar, Jl Bukit Pakar Timur No. 100, Dago Pakar----------------------------------------------------------------------------------------"
Public Space Cafe,4.43,['Kafe'],Dipatiukur,,"Jl. Teuku Umar No. 21, Dipatiukur, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/public-space-cafe-dipatiukur,,"Senin - Kamis (09:00 - 22:00), Jumat - Minggu (09:00 - 23:00)",True,True,True,False,False,True,True,Kunjungan ke 4x kesini berarti sudah dipastikan approved jadi tempat nongkrong menetap yah. Semua minumannya enak enak. Tapi untuk harga lumayan sedikit lebih mahal dibanding kebanyakan coffee shop di bandungPaling nyaman duduk di lantai 2 nya karena meski indoor tp konsepnya open space. Vibesnya modern semi industrial gitu. Ice butterschootch lattenya enakk🙌,"Dari luar desain cafenya lucu banget, akhirnya tertarik buat mampir kesini. Dari luar cafenya sepi ternyata pas masuk ada beberapa tamu juga cuma ga keliatan aja kalo dari luar.Lokasinya strategis, ada di Dipatiukur Bandung. Tempatnya adem karena banyak banget tanaman- tanaman hias, alhasil nyaman banget nongki disini. Tempatnya enak buat nugas juga, karena ga bising.Kebetulan sebelum kesini udah makan jadinya cuma pesen minumannya, aku pesen caramel crunch 9,5/10⭐️ enak banget menurutku, minumannya udah enak ditambah popcorn caramel makin enak. Yg terakhir pesen kyoho dreams 9/10⭐️ ini enak seger banget, ada rasa sodanya gitu, harum dan rasanya kaya permen gitu, surprisingly kaget sih karena minumannya enak enak semua. Next mau coba makanannya juga ah!","Asiik banget tempatnya terutama wifi nya kenceng sekalii , recomen banget pokonya makanan apalagi kopi nya enak bangett"
Kawan Kopi,4.23,['Kafe'],Gedung Sate,,"Jl. Hayam Wuruk No. 30, Gedung Sate, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kawan-kopi-gedung-sate,,"Senin - Jumat (07:30 - 22:30), Sabtu - Minggu (08:00 - 23:00)",True,True,True,False,True,True,True,"Aku dateng kesini karena banyak yang rekomendasiin kopi-kopi disini hahah jadi penasaran dan langsung dicoba kesini buat metime, eh ternyata rameeee banget full parah. Nyoba tanya ke baristanya apa menu yang rekomended katanya kopi kejunya tapi ku order kopi kawan lamanya wkwk karena ngga suka yang berbau keju-kejuan tapi kayaknya menu itu emang rekomended banget deh, waktu antre kedengeran banget yang pada order belinya yang kopi keju terus hihi i think those of you reading this should try the coffee cheese.•Kopi kawan lama (idr; 22k)Ini base nya cold brew, super creamy aku suka dong ini bener-bener ngga terlalu kerasa kopinya jadi sebagai penikmat yang ga terlalu suka kopi ini aman hahah. tempatnya luas sih disinituh, fasilitas lengkap dari mulai wc wifi mushola, yaa betah lha buat nongkrong.","awalnya kesini karna penasaran banyak yg bilang enakkksuasana: lagi rame bgttt waktu kesana kayanya emang lagi coffee time jd penuhh tp untung ada 1 meja kosongrasa: aku keinget salah satu kopi enak di jkt, ternyata diinget2 ini mirip anim* hihi enak bgttt deh sukaa pollharga: sangat affordable murah meriah mantap","untuk posisi sangat strategis berada di samping gedung sate, dari depan sih terlihat ga begitu besar tapi bagian dalam nya besar ada outdoor dan indoor nya menurut gw paling pw di outdoornya siih, untuk gw yang suka dengan kopi susu menurutku disini sangat memfasilitasi orang yang suka kopi susu strong dan yang tidak. mereka punya 2 jenis kopi susu Kawan baru dan Kawan lama yang menerut gw enak dua dua nya, dan yang suka pakai tambahan rasa ada kopi susu keju dan kopi susu almond... yaa menurut gw kawan cukup perfect laah"
Everjoy Cafe & Coffee - Hotel Ivory,4.14,['Kafe'],Trunojoyo,Hotel Ivory,"Jl. Bahureksa No. 3, Trunojoyo, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/everjoy-cafe-dan-coffee-hotel-ivory-trunojoyo,,Senin - Minggu (07:00 - 22:00),True,True,True,False,True,True,True,"ternyata cake nya enak juga loh . wangi , empuk padat, tampilan cantik banget loh, dan yang pasti menarikk. enak ga giung","Dateng dari pagi sampai lumayan, suasana yang dirasakan dari tempat ini hangat namun cocok untuk casual maupun formal. Selama di sini cobain beberapa menu yang dicoba diantaranya:1. Aglio Tuna Penasaran karena liat di buku menu gambarnya menarik dan kelihatan cukup pedas (emang lg pengen yang pedas-pedas). Porsinya emang mengenyangkan dan untuk rasanya sendiri sebagai seseorang yang kurang suka tuna, ini enak karena tekstur tuna nya cukup kering dan bau tuna nya tertutup oleh wangi dari seasoningnya. (kembali lagi ke selera masing-masing kalau ini)2. Truffle FriesMenu ini termasuk ke dalam menu lite bite ya cocok untuk cemal-cemil dikit sesudah/sebelum makan. Untuk rasanya sendiri tidak ada hal yang spesial dan untuk truffle oilnya kurang kerasa wanginya. Tapi, taburan kejunya cukup membuat rasa kentang menjadi lebih gurih dan gak hambar. 3. Iced LatteMenurutku menu latte ini cukup membuat kagum karena sebagai seseorang yang suka merasakan jantung berdebar sesudah minum kopi. Kopi ini berhasil buat aku minum kopi dengan nyaman tanpa merasakan apapun dan juga untuk rasa kopinya sendiri lumayan kuat. Gula yang dipisah juga membantu banget untuk kita menyesuaikan sendiri tingkat kemanisan dari kopinya. Pokoknya kalau ke sini lagi bakal coba menu kopi dengan rasa lainnya.Buat yang ke sini menggunakan kendaraan, mungkin agak sulit mencari parkir karena area parkirnya tidak terlalu luas.","Dateng sore menjelang malam, lumayan rame pengunjung datang dan pergi. Ambience-nya adem jadi bikin betah buat nongki, sentuhan natural dan vintage interior-nya juga eye catching dan bikin kesan hangat, mau formal atau casual dinning pun cocok.Untuk makannya kali ini nyoba yang Australian Beef Baked Rice (69K), perpaduan seasoned butter rice dengan melted mozzarella, mixed veggies dan sliced tenderloin beef, fresh from the oven banget jadi tersaji panas, warna kematangannya cantik dan menggugah selera, dari rasanya pun gurih berasa, bumbunya pas, aroma dan hint pedas dari blackpepper-nya juga ada, beef-nya sendiri empuk padet dan juicy banget.Minumnya pilih signature rekomendasi mereka yang Clementine Lychee (36K), perpaduan lemonade, squeezed lime, lychee dan soda, porsinya menulang tinggi, ada lychee dan cherry-nya juga, rasanya refreshing banget, manisnya pas, asem dan segernya pun berasa."
Bahagia Kopi,4.21,['Kafe'],Burangrang,,"Jl. Halimun No. 21, Burangrang, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/bahagia-kopi-burangrang,,Senin - Minggu (07:00 - 21:00),True,True,True,False,True,True,True,"Salah satu coffee shop yang cukup sukses di masa pandemi nih! Dari awalnya kecil jadi ada beberapa outlet di Bandung! Emang belakangan dikenal dari bento cake yang bisa dihias sendiri juga sih. Saya biasanya kesini buat ngopi + ngemil ajasih. Kopinya ada yang bahagia & ada yang semangat beda di pemanisnya ada yang pakai madu dan ada yang pakai brown sugar. Tbh masih lebih enakan A6nya sih daripada 2 ini tapi emang harganya juga lebih pricey cuy. Nah kalau buat cemilannya, tahu cabai digaraminnya basicnya ok cuma harus minta extra seasoning biar kerasa bumbunya, kalau engga ya jadinya agak plain. Tempat yang di halimun ini enak, tapi kalau outdoornya cukup banyak nyamuk sih. Btw harganya agak diatas rata-rata coffee shop so prepare more ya kalau mau nongki lama disini.","Yipi! ke Halimun juga akhirnya.Pas masuk kayak di cab yang Banda banget dari bangunan hampir sama, ternyata yang disini lebih luas lebih enak pokoknya! Pelayanan ramah banget meskipun agak waiting untuk makanannya. Fasilitas lengkap, wc bersih, buat charger banyak jadi kalo untuk yang suka nugas di tempat-tempat ngopi disini pokoknya aman & mushola juga ada, luas pula.Order:—ayam kemangi & ice shaken tea (60k)untuk menu ini pilih yang paket promo, berlaku di jam-jam tertentu pokoknya suka di share di instagramnya bahagia kopi untuk info lengkapnya. sebenernya ini kumplit banget nasi ayam, tahu tempe, kol goreng, sambal & lalaban lainnya wah nikmat tapi rasanya menurutku standar biasa aja untuk ayam kemangi ini (gabisa deskripsiin hehe).—churros (28k)yaa inimah snack favoritku, gapernah absen kalo ke bahagia pasti belinya churros hahah enak banget pokoknya.—dimsum (20k)isi 4! enak huha, aku jarang nyobain dimsum but ini ordernya sharring sama temenku biar saling cicip gitu wkw ternyata enak.—pancake strawberry (40k)orderan temenku yang ga abis karena katanya kemanisan, giung & pas kucobain juga oke setuju ini giung. better yang pancake original sih menurutku untuk pancake nya.—kopi semangat (free)ini dapet free hihi, disuruh pilih mau kopi bahagia nya atau kopi semangat. tentu yang semangat, favoritku.Nyaman banget di Bahagia, betah dah disini. Good job!","Ambiencenya enak banget, cocok buat nugas rate nya 8.5/10⭐️Makanan dan minumannnya agak pricey, tapi worth banget karena pelayanannya bagus. Untuk yang suka kopi susu dan suka yang agak strong, better pesen yang semangat. Cuman untukku pribadi aku kurang suka flavornya(⭐️7/10)"
Markopi Brewing & Kitchen,4.14,['Kafe'],Setiabudhi,,"Jl. Dr. Setiabudhi No. 138, Setiabudhi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/markopi-brewing-dan-kitchen-setiabudhi,,Senin - Minggu (09:00 - 23:00),True,True,True,False,False,True,True,"konsepnya jejepangan gitu, nama2 menunya juga banyak yang jepang2 gitu.dekornya nyaman, trus di area indoor-nya ga berisik, jadi terkesan elegan.pesen beberapa menu dari makanan dan minuman, enak2!terutama makanannya, kaget juga sih french toast-nya enak, lembut, pas banget dengan caramelized banana-nya.eskopsusnya tergolong biasa(walaupun masih enak sih), tapi pernah ketemu yang lebih enak","Baru nemu tempat ini, terus iseng mampir bentar buat nyobain. Begitu masuk, tempatnya nyaman banget. Buat yg mau ngopi sambil kerja remote atau nugas boleh banget ke sini, karena di sini nyediain stop kontak juga.Untuk makanannya enak bangeet! Pesen Egg Mayo Toast. Telurnya bener-bener creamy, rotinya lebih ke empuk gitu sih ga begitu garing, mayo-nya juga banyak. Untuk minumannya yg Kawai Ichigo tuh rasanya manis seger ga giung. Kalo Sunrise Orange-nya lebih ke asem seger tapi enak.Pelayanannya oke banget, pegawainya juga ramah bintang 5. Parkir agak kecil menurutku kalau bawa mobil. Saran, kalo ke sini lebih enak naik motor✨","Tempatnya si kecil tapi adem dan cozy banget buat nongkrong, jadi enggan beranjak kalau udah nongki disini. Pelayanannya pun ramah dan gercep, jadi g sampai nungu lama.Kali ini pilih udon mereka yang Curry Udon (48K), curry-nya g begitu kental dan cenderung watery, tapi dari rasa sendiri rasanya curry banget, udonnya juga lembut panjang dengan topping katsu yang lumayan gede-gede dan dominan daging, suka banget sama lapisan tepung rotinya yang garing crunchy, pedas chili-nya juga berasa.Menu baru yang bakery ada Brownies (25K) yang terdiri dari 2 lapisan, yang bawah ada brownies legit dan atasnya ada cheesecake yang lembut, teksturnya lebih padet tapi g yang bikin eneg karena cheesecake-nya juga ringan.Nyoba juga smoothies bowl yang Nagoya (50K), smoothies buah naga dengan topping sun flowers seed, chia seed, dried shredded coconut, granola dan sliced strawberry, ada sliced banananya juga sebenernya tapi karena g terlalu suka jadi minta tanpa banana, porsinya mungil dengan tekstur kental, tapi fresh dan seger banget."
Colibri Cafe & Bakery,4.24,['Kafe'],Pasir Koja,,"Jl. Terusan Pasir Koja No. 246, Pasir Koja, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/colibri-cafe-dan-bakery-pasir-koja,,Senin - Minggu (10:00 - 22:00),True,True,True,False,False,True,True,"📍Colibri Cafe, Bandung Salah satu cafe yang paling deket sama rumah aku dan salah satu cafe yang tempatnya luas di daerah pasirkoja, Bandung. Area cafenya lumayan luas ada 2 lantai indoor dan outdoor yang ditemani dengan air mancur, pohon hijau, dan design yang instagrammabel. Suasananya nyaman dan cozy banget bisa ajak teman atau keluarga buat nongkrong, arisan, WFC, dan sebagainya. Terus disini banyak spot buat fotonya 👍Buat menunya juga beragam dari makanan berat sampe ringan ada. Buat cemilan pecuci mulutnya juga banyak. Harganya disini terhitung cukup affordable ya dan rasanya juga enak. Aku pesen: 1. Beef Bacon Burger (55K) 2. Tongseng Sali (52.5)3. Es teh tawar Buat burgernya rotinya empuk, sayurnya fresh, dan daging baconnya juga lembut juicy gitu. Buat tongseng sapinya suka banget gurih pedes gitu pas isiannya banyak, cuman daging sapinya masih agak alor tp overall masih bisa ketelen ko 😋Pelayanannya juga disini ramah ramah jadi aku nyaman buat balik lagi kesini dan cafenya juga bersihh ❤️","Salah 1 kafe yg menurut q unik dr segi desain nya ya.. banyak spot2 untuk moment di setiap kafe ini..Karena areanya yg cukup luas, enak banget buat nongkiii bareng teman, n famz... dari suasana kafenya itu nyaman banget,pelayan nya juga ramah banget dan membantu banget..Hari ini gue pesen :1. Chicken Quesadililas ini menurut gue enak rasanya pas dr kukit kebabny sendiri ga keras tp ga alot juga jd pas deh d lidah campurannya da ayamnya ada sayur2 nya juga,ada alpukat juga dan ada mayonese nya..ini menu baru yaa di colibri.2. Nasi goreng kecombrang menurut q sie biasa aja ya, ga yg gimana tp rasa kecombrangny sendiri kurang sie.3. Nasi goreng buntut ini menurut q unik sie karena buntut itu seringny sama nasi putih klo disini sama nasi goreng, well masih cocok sie dan rasa buntut nya enak gurih.4. Salmon mentai don platingny good yahh, dan rasa enak juga apalgi ini selera kalian aja mau pake jeruk nipis atau ga, klo gue lbh suka pake😋5. Colibri platter ini salah 1 snack di colibri yg recommended juga.. 6. Lychee Mojito seger banget minum ini pas banget..Overall makanan nya enakk dan tempatnya cozzy banget..😋","Ada cafe baru di Pasir Koja, yaitu Colibri Cafe & Bakery. Sesuai dengan judulnya, ada cafe dan bakery dalam satu tempat yang sama.Rasa menunya lumayan enak."
